"Time","ts-station-food-service-bbffbd779-qbpwz","ts-auth-service-5cd94cf4c9-pr4sc","ts-consign-service-69fdbff744-t4nnm","ts-execute-service-667756b4bf-vrl4r","ts-travel-plan-service-57865655f6-vklhv","ts-basic-service-c57455994-5rf52","ts-food-delivery-service-85c449576c-7jtrf","ts-train-service-c7fc88877-mm8n9","ts-config-service-55f74d8b79-mt2ln","tsdb-mysql-2","ts-assurance-service-569ffd759f-nzddv","tsdb-mysql-2","tsdb-mysql-0","ts-admin-route-service-5d486755c-mxt4j","tsdb-mysql-1","ts-order-other-service-6666b4d4d-x6l64","ts-ui-dashboard-7b5d44c888-gqlfj","ts-delivery-service-857d89f589-nrpbf","nacosdb-mysql-0","ts-avatar-service-ff8977c96-z6h7t","ts-travel-service-699599cdf5-mffdb","ts-seat-service-54f7bb8465-rzgwd","nacosdb-mysql-2","ts-admin-travel-service-7d4d447494-lz7vv","ts-wait-order-service-6f7f78bb5d-8f78g","ts-verification-code-service-58d4c7b777-p96jk","tsdb-mysql-0","ts-rebook-service-79586f4dbc-lh6w9","ts-consign-price-service-764c676495-rblv4","ts-preserve-service-56dfc8d6d-vnlpb","ts-route-plan-service-6594877d59-qrh8f","nacosdb-mysql-1","ts-user-service-77988d68d8-kp6gg","ts-route-service-6f5855dc47-7ht8z","ts-station-service-798774f5d-dpsf5","nacosdb-mysql-1","ts-gateway-service-8585c745cd-mn5vn","ts-food-service-85b5445f7-69dvs","ts-notification-service-66777dd945-g9l6f","ts-preserve-other-service-5b9bbf9cf-hjzpg","ts-order-service-69885cc6c8-4mcjr","ts-admin-basic-info-service-d8d4b4ff9-s7zth","ts-voucher-service-7545b4fb7c-v46q2","ts-cancel-service-55b6778574-7zfnb","nacosdb-mysql-2","ts-admin-user-service-c544d7b74-xj8pn","ts-price-service-55c8646c4c-hjw4b","ts-ticket-office-service-9979b76f9-ztj64","ts-news-service-7665fdf4c-hlrml","ts-admin-order-service-787856598f-fl56n","tsdb-mysql-1","nacosdb-mysql-0","ts-train-food-service-f544897f-jd76n","ts-inside-payment-service-7f87878d9f-mqp8l","ts-travel2-service-5db558f8d9-4tk7g","ts-payment-service-7fc4c49d89-7zrgj","ts-contacts-service-69864b9cd7-j7kng","ts-security-service-7fd5f9ff9c-k4nxj"
2024-01-02 14:22:10,267.0 µs,4.7 s,0 s,116.9 µs,0 s,0 s,0 s,0 s,0 s,8.1 ms,0 s,7.1 ms,0 s,0 s,8.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.4 ms,0 s,0 s,0 s,0 s,0 s,2.0 ms,656.7 µs,0 s,16.5 ms,13.1 ms,10.6 ms,0 s,0 s,23.6 ms,0 s,0 s,0 s,8.7 ms,0 s,0 s,0 s,0 s,0 s,13.2 ms,14.7 ms,5.4 ms,0 s,0 s,667.2 µs,16.0 ms,0 s
2024-01-02 14:22:15,264.3 µs,4.3 s,0 s,119.8 µs,0 s,0 s,0 s,0 s,0 s,8.1 ms,0 s,7.0 ms,0 s,0 s,8.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,154.0 µs,0 s,16.1 ms,10.0 ms,27.1 ms,0 s,0 s,23.2 ms,0 s,0 s,0 s,5.3 ms,0 s,0 s,0 s,0 s,0 s,7.1 ms,8.9 ms,5.5 ms,0 s,0 s,675.0 µs,13.0 ms,264.0 µs
2024-01-02 14:22:20,271.0 µs,4.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,0 s,7.1 ms,0 s,0 s,8.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,790.9 µs,0 s,6.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,153.9 µs,0 s,16.0 ms,11.2 ms,28.0 ms,0 s,0 s,23.8 ms,0 s,0 s,0 s,5.8 ms,0 s,0 s,0 s,0 s,0 s,7.0 ms,9.7 ms,5.5 ms,0 s,0 s,681.0 µs,13.7 ms,264.2 µs
2024-01-02 14:22:25,265.7 µs,4.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,0 s,4.9 ms,0 s,0 s,8.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,782.7 µs,0 s,6.7 ms,0 s,0 s,823.7 µs,0 s,0 s,0 s,153.8 µs,0 s,13.1 ms,10.7 ms,27.6 ms,0 s,0 s,23.8 ms,0 s,0 s,0 s,4.0 ms,0 s,0 s,0 s,0 s,0 s,6.5 ms,9.4 ms,5.4 ms,0 s,0 s,684.3 µs,2.2 ms,265.1 µs
2024-01-02 14:22:30,265.0 µs,4.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,0 s,7.1 ms,0 s,0 s,8.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,804.5 µs,0 s,6.7 ms,0 s,0 s,829.5 µs,0 s,0 s,4.1 ms,156.6 µs,0 s,17.4 ms,10.8 ms,27.4 ms,0 s,0 s,1.4 ms,0 s,0 s,0 s,7.2 ms,0 s,0 s,0 s,0 s,0 s,11.2 ms,7.6 ms,5.5 ms,0 s,0 s,685.3 µs,2.2 ms,268.0 µs
2024-01-02 14:22:35,275.0 µs,4.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.1 ms,0 s,7.0 ms,0 s,0 s,8.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,792.7 µs,0 s,8.9 ms,0 s,0 s,810.5 µs,0 s,0 s,6.4 ms,155.3 µs,0 s,17.4 ms,18.1 ms,27.3 ms,0 s,0 s,1.4 ms,0 s,0 s,0 s,6.4 ms,0 s,0 s,0 s,0 s,0 s,10.9 ms,7.4 ms,5.5 ms,0 s,0 s,662.1 µs,2.2 ms,269.2 µs
2024-01-02 14:22:40,265.5 µs,4.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.3 ms,0 s,5.8 ms,0 s,0 s,8.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,809.3 µs,0 s,8.0 ms,0 s,0 s,817.4 µs,0 s,0 s,6.7 ms,151.6 µs,0 s,22.1 ms,12.5 ms,27.9 ms,0 s,0 s,1.4 ms,0 s,0 s,0 s,11.0 ms,0 s,0 s,0 s,0 s,0 s,10.5 ms,7.5 ms,5.4 ms,0 s,0 s,672.5 µs,2.2 ms,270.8 µs
2024-01-02 14:22:45,266.7 µs,4.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.3 ms,0 s,7.2 ms,0 s,0 s,8.4 ms,0 s,0 s,0 s,0 s,0 s,496.1 µs,0 s,0 s,0 s,789.8 µs,0 s,7.8 ms,0 s,0 s,802.6 µs,0 s,0 s,6.7 ms,1.3 ms,0 s,21.6 ms,12.4 ms,26.6 ms,0 s,0 s,1.8 ms,0 s,0 s,0 s,10.6 ms,0 s,0 s,0 s,0 s,0 s,10.1 ms,11.3 ms,5.2 ms,0 s,0 s,673.9 µs,2.2 ms,3.5 ms
2024-01-02 14:22:50,2.0 ms,4.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.0 ms,0 s,8.1 ms,0 s,0 s,8.1 ms,0 s,0 s,0 s,0 s,0 s,506.0 µs,0 s,0 s,0 s,803.5 µs,0 s,12.8 ms,0 s,0 s,837.5 µs,0 s,0 s,6.6 ms,1.2 ms,0 s,21.8 ms,8.3 ms,26.9 ms,0 s,0 s,1.8 ms,0 s,0 s,0 s,10.7 ms,0 s,0 s,0 s,0 s,0 s,10.1 ms,11.8 ms,5.3 ms,0 s,0 s,669.8 µs,1.3 ms,3.6 ms
2024-01-02 14:22:55,1.9 ms,4.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,0 s,8.2 ms,0 s,0 s,8.3 ms,0 s,0 s,0 s,0 s,0 s,503.8 µs,0 s,0 s,0 s,773.6 µs,0 s,13.0 ms,0 s,0 s,831.0 µs,0 s,0 s,6.5 ms,1.1 ms,0 s,16.4 ms,8.2 ms,26.4 ms,0 s,0 s,1.7 ms,0 s,0 s,0 s,10.7 ms,0 s,0 s,0 s,0 s,0 s,9.9 ms,11.9 ms,5.2 ms,0 s,0 s,673.3 µs,1.6 ms,4.5 ms
2024-01-02 14:23:00,1.7 ms,4.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,507.7 µs,0 s,0 s,0 s,774.3 µs,0 s,12.2 ms,0 s,0 s,827.1 µs,0 s,0 s,6.6 ms,1.1 ms,0 s,19.8 ms,8.2 ms,26.1 ms,0 s,0 s,1.7 ms,0 s,0 s,0 s,14.6 ms,0 s,0 s,0 s,0 s,0 s,14.6 ms,11.6 ms,423.1 µs,0 s,0 s,669.1 µs,1.5 ms,4.5 ms
2024-01-02 14:23:05,1.7 ms,5.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,491.8 µs,0 s,0 s,0 s,783.9 µs,0 s,9.7 ms,0 s,0 s,813.2 µs,0 s,0 s,6.5 ms,1.1 ms,0 s,17.3 ms,8.3 ms,26.4 ms,0 s,0 s,872.8 µs,0 s,0 s,0 s,14.2 ms,790.2 µs,0 s,0 s,0 s,0 s,13.8 ms,10.2 ms,423.1 µs,0 s,0 s,0 s,1.5 ms,4.5 ms
2024-01-02 14:23:10,1.8 ms,5.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,503.4 µs,0 s,0 s,0 s,786.3 µs,0 s,9.7 ms,0 s,0 s,823.6 µs,0 s,0 s,7.3 ms,1.4 ms,0 s,21.6 ms,8.4 ms,7.4 ms,0 s,0 s,864.6 µs,0 s,0 s,0 s,12.8 ms,793.1 µs,0 s,0 s,0 s,0 s,15.0 ms,14.0 ms,1.1 ms,0 s,0 s,0 s,1.5 ms,4.2 ms
2024-01-02 14:23:15,1.7 ms,5.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.3 ms,0 s,0 s,0 s,302.9 µs,0 s,0 s,0 s,0 s,518.1 µs,0 s,0 s,0 s,0 s,0 s,10.5 ms,0 s,0 s,818.8 µs,0 s,0 s,7.3 ms,1.4 ms,0 s,21.4 ms,7.3 ms,7.3 ms,0 s,0 s,870.5 µs,0 s,0 s,0 s,12.6 ms,820.2 µs,0 s,0 s,0 s,0 s,14.9 ms,13.4 ms,1.1 ms,0 s,0 s,0 s,816.0 µs,4.2 ms
2024-01-02 14:23:20,1.8 ms,6.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,202.5 µs,8.9 ms,0 s,0 s,0 s,301.0 µs,0 s,0 s,0 s,0 s,511.8 µs,0 s,0 s,0 s,0 s,0 s,9.9 ms,0 s,0 s,9.9 ms,0 s,0 s,7.3 ms,1.4 ms,0 s,23.4 ms,16.2 ms,7.5 ms,0 s,0 s,3.2 ms,0 s,0 s,0 s,13.5 ms,806.9 µs,0 s,0 s,0 s,0 s,15.7 ms,15.0 ms,1.1 ms,0 s,0 s,0 s,798.2 µs,4.7 ms
2024-01-02 14:23:25,1.8 ms,6.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.2 ms,6.8 ms,0 s,0 s,0 s,302.1 µs,0 s,0 s,0 s,0 s,512.7 µs,0 s,0 s,0 s,0 s,0 s,12.2 ms,0 s,0 s,10.0 ms,0 s,0 s,3.1 ms,11.5 ms,0 s,19.0 ms,16.0 ms,7.2 ms,0 s,0 s,3.3 ms,0 s,0 s,0 s,10.5 ms,818.0 µs,0 s,0 s,0 s,0 s,11.1 ms,12.8 ms,1.1 ms,0 s,0 s,0 s,780.6 µs,4.7 ms
2024-01-02 14:23:30,1.7 ms,6.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.2 ms,6.8 ms,0 s,0 s,0 s,295.1 µs,0 s,0 s,0 s,0 s,502.8 µs,0 s,0 s,0 s,0 s,0 s,10.8 ms,0 s,0 s,10.0 ms,0 s,0 s,3.1 ms,11.4 ms,0 s,22.3 ms,8.8 ms,7.3 ms,0 s,0 s,3.2 ms,0 s,0 s,0 s,13.4 ms,804.8 µs,0 s,0 s,0 s,0 s,13.0 ms,25.6 ms,1.1 ms,0 s,0 s,0 s,19.4 ms,4.7 ms
2024-01-02 14:23:35,1.8 ms,6.9 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.2 ms,7.6 ms,0 s,0 s,0 s,310.0 µs,0 s,0 s,0 s,0 s,512.5 µs,0 s,0 s,0 s,0 s,0 s,9.7 ms,0 s,0 s,10.0 ms,0 s,0 s,4.0 ms,11.7 ms,0 s,16.6 ms,8.8 ms,7.3 ms,0 s,0 s,3.3 ms,0 s,0 s,0 s,8.7 ms,802.6 µs,0 s,0 s,0 s,0 s,10.9 ms,25.3 ms,1.1 ms,0 s,0 s,0 s,18.8 ms,4.6 ms
2024-01-02 14:23:40,1.7 ms,7.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.2 ms,5.2 ms,0 s,0 s,0 s,308.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.5 ms,0 s,0 s,10.0 ms,0 s,0 s,4.1 ms,10.4 ms,0 s,16.6 ms,8.9 ms,7.2 ms,0 s,0 s,2.4 ms,0 s,0 s,0 s,12.0 ms,810.5 µs,0 s,0 s,0 s,0 s,11.3 ms,21.7 ms,673.0 µs,0 s,0 s,0 s,20.4 ms,1.5 ms
2024-01-02 14:23:45,0 s,7.4 s,0 s,0 s,0 s,0 s,635.5 µs,0 s,0 s,0 s,1.2 ms,5.2 ms,0 s,0 s,0 s,303.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,0 s,0 s,10.1 ms,0 s,0 s,4.0 ms,10.4 ms,0 s,17.1 ms,8.8 ms,6.3 ms,0 s,0 s,2.4 ms,0 s,0 s,0 s,11.9 ms,798.7 µs,0 s,0 s,0 s,0 s,11.5 ms,21.1 ms,659.1 µs,0 s,0 s,0 s,20.2 ms,1.4 ms
2024-01-02 14:23:50,0 s,7.5 s,0 s,0 s,0 s,0 s,638.1 µs,0 s,0 s,0 s,1.2 ms,5.2 ms,0 s,0 s,0 s,303.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,723.5 µs,0 s,11.7 ms,0 s,0 s,9.8 ms,0 s,0 s,4.2 ms,10.7 ms,0 s,17.1 ms,8.9 ms,6.9 ms,0 s,0 s,2.4 ms,0 s,0 s,0 s,17.5 ms,815.3 µs,0 s,0 s,0 s,0 s,11.7 ms,22.0 ms,658.5 µs,0 s,0 s,0 s,20.0 ms,467.4 µs
2024-01-02 14:23:55,0 s,7.6 s,0 s,0 s,0 s,0 s,617.0 µs,0 s,0 s,0 s,1.2 ms,7.8 ms,0 s,0 s,0 s,304.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,722.4 µs,0 s,11.8 ms,0 s,0 s,10.0 ms,0 s,0 s,4.1 ms,10.6 ms,0 s,13.5 ms,8.9 ms,7.8 ms,0 s,0 s,2.4 ms,0 s,0 s,0 s,13.8 ms,822.4 µs,0 s,0 s,0 s,0 s,7.0 ms,21.9 ms,660.4 µs,0 s,0 s,0 s,20.1 ms,470.3 µs
2024-01-02 14:24:00,0 s,7.4 s,0 s,0 s,0 s,0 s,623.1 µs,0 s,0 s,0 s,1.2 ms,8.0 ms,0 s,0 s,0 s,309.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,721.3 µs,0 s,11.9 ms,0 s,0 s,10.1 ms,0 s,0 s,4.1 ms,10.5 ms,0 s,13.9 ms,8.7 ms,7.7 ms,0 s,0 s,2.4 ms,0 s,0 s,0 s,16.7 ms,0 s,0 s,0 s,0 s,0 s,7.2 ms,20.7 ms,668.0 µs,0 s,0 s,0 s,19.8 ms,471.9 µs
2024-01-02 14:24:05,188.1 µs,7.4 s,0 s,0 s,0 s,0 s,629.7 µs,0 s,0 s,0 s,1.2 ms,7.8 ms,0 s,0 s,0 s,305.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,723.8 µs,0 s,11.7 ms,0 s,0 s,10.3 ms,0 s,0 s,4.2 ms,10.3 ms,0 s,9.4 ms,10.4 ms,1.4 ms,0 s,0 s,2.5 ms,0 s,0 s,0 s,16.4 ms,0 s,0 s,0 s,0 s,0 s,6.4 ms,17.6 ms,0 s,0 s,0 s,0 s,20.5 ms,471.8 µs
2024-01-02 14:24:10,188.1 µs,7.3 s,0 s,0 s,0 s,0 s,618.3 µs,0 s,0 s,0 s,1.2 ms,6.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,716.3 µs,0 s,10.9 ms,0 s,0 s,10.1 ms,0 s,0 s,4.1 ms,10.2 ms,0 s,12.6 ms,10.4 ms,1.4 ms,0 s,0 s,2.4 ms,0 s,0 s,0 s,19.4 ms,0 s,0 s,0 s,0 s,0 s,7.1 ms,17.3 ms,0 s,0 s,0 s,0 s,19.4 ms,464.6 µs
2024-01-02 14:24:15,186.1 µs,7.1 s,0 s,0 s,0 s,0 s,635.0 µs,0 s,84.1 µs,0 s,1.0 ms,6.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,842.1 µs,0 s,0 s,0 s,714.9 µs,0 s,11.7 ms,0 s,0 s,270.1 µs,0 s,0 s,4.1 ms,10.3 ms,0 s,8.6 ms,1.8 ms,2.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.8 ms,0 s,0 s,0 s,0 s,0 s,6.1 ms,17.0 ms,0 s,0 s,0 s,0 s,20.0 ms,0 s
2024-01-02 14:24:20,188.1 µs,6.8 s,0 s,0 s,0 s,0 s,648.6 µs,0 s,83.1 µs,0 s,0 s,7.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,836.1 µs,0 s,0 s,0 s,725.2 µs,0 s,12.5 ms,0 s,0 s,262.9 µs,0 s,0 s,4.2 ms,0 s,0 s,16.2 ms,1.8 ms,2.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.7 ms,0 s,0 s,0 s,0 s,0 s,9.7 ms,19.2 ms,0 s,0 s,0 s,0 s,20.0 ms,0 s
2024-01-02 14:24:25,189.1 µs,6.6 s,0 s,0 s,0 s,0 s,626.1 µs,0 s,81.1 µs,0 s,0 s,7.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,854.1 µs,0 s,0 s,0 s,706.7 µs,0 s,13.2 ms,0 s,0 s,267.3 µs,0 s,0 s,1.8 ms,0 s,0 s,12.8 ms,1.8 ms,2.0 ms,0 s,0 s,153.4 µs,0 s,0 s,0 s,19.0 ms,0 s,0 s,0 s,0 s,0 s,7.8 ms,6.3 ms,0 s,0 s,0 s,0 s,1.7 ms,764.0 µs
2024-01-02 14:24:30,187.0 µs,6.4 s,0 s,0 s,0 s,0 s,615.2 µs,0 s,82.4 µs,0 s,794.4 µs,6.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,834.9 µs,0 s,0 s,0 s,716.5 µs,0 s,13.9 ms,0 s,0 s,261.6 µs,0 s,0 s,733.8 µs,1.5 ms,0 s,17.6 ms,1.8 ms,13.3 ms,0 s,0 s,154.9 µs,0 s,0 s,0 s,18.9 ms,559.6 µs,0 s,0 s,0 s,0 s,10.3 ms,9.8 ms,703.4 µs,0 s,0 s,0 s,1.9 ms,762.1 µs
2024-01-02 14:24:35,193.8 µs,6.3 s,0 s,0 s,0 s,0 s,630.9 µs,0 s,82.6 µs,0 s,810.8 µs,12.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,709.7 µs,0 s,12.5 ms,0 s,0 s,4.0 ms,0 s,0 s,722.4 µs,1.5 ms,0 s,17.7 ms,1.7 ms,15.0 ms,0 s,0 s,155.3 µs,0 s,0 s,0 s,15.9 ms,558.0 µs,0 s,0 s,0 s,0 s,9.4 ms,9.0 ms,722.2 µs,0 s,0 s,0 s,234.9 µs,756.1 µs
2024-01-02 14:24:40,1.7 ms,6.1 s,0 s,0 s,0 s,0 s,0 s,0 s,82.4 µs,0 s,796.2 µs,10.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,714.1 µs,0 s,12.2 ms,0 s,0 s,3.9 ms,226.1 µs,0 s,731.4 µs,1.5 ms,0 s,18.9 ms,1.8 ms,14.7 ms,0 s,0 s,152.6 µs,0 s,0 s,0 s,15.9 ms,549.8 µs,0 s,0 s,0 s,0 s,15.0 ms,9.2 ms,718.0 µs,0 s,0 s,0 s,976.2 µs,763.4 µs
2024-01-02 14:24:45,1.7 ms,6.1 s,0 s,0 s,0 s,0 s,0 s,0 s,83.2 µs,0 s,820.5 µs,10.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,8.6 ms,0 s,0 s,6.2 ms,230.0 µs,0 s,724.9 µs,1.5 ms,0 s,19.1 ms,1.8 ms,14.1 ms,0 s,0 s,152.7 µs,0 s,0 s,0 s,14.1 ms,543.0 µs,0 s,0 s,0 s,0 s,13.4 ms,8.9 ms,708.5 µs,0 s,0 s,0 s,978.3 µs,2.2 ms
2024-01-02 14:24:50,1.7 ms,6.1 s,0 s,0 s,0 s,0 s,0 s,0 s,84.0 µs,0 s,820.7 µs,8.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,8.6 ms,0 s,0 s,6.0 ms,228.6 µs,0 s,1.2 ms,1.6 ms,0 s,20.7 ms,11.7 ms,13.3 ms,0 s,0 s,156.9 µs,0 s,0 s,0 s,15.3 ms,559.8 µs,0 s,0 s,0 s,0 s,13.4 ms,9.5 ms,719.7 µs,0 s,0 s,0 s,2.5 ms,2.3 ms
2024-01-02 14:24:55,1.7 ms,6.0 s,0 s,660.5 µs,0 s,0 s,0 s,0 s,82.6 µs,0 s,807.5 µs,9.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,8.6 ms,0 s,0 s,6.1 ms,225.2 µs,0 s,1.3 ms,1.6 ms,0 s,20.4 ms,11.9 ms,13.7 ms,0 s,651.1 µs,155.0 µs,0 s,0 s,0 s,12.2 ms,1.3 ms,0 s,0 s,0 s,0 s,14.1 ms,9.4 ms,709.3 µs,0 s,0 s,0 s,2.6 ms,2.2 ms
2024-01-02 14:25:00,1.5 ms,5.9 s,0 s,641.1 µs,233.1 µs,0 s,0 s,0 s,81.4 µs,0 s,797.8 µs,9.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,10.2 ms,0 s,0 s,5.8 ms,231.5 µs,0 s,9.6 ms,1.6 ms,0 s,25.9 ms,10.0 ms,13.6 ms,0 s,667.9 µs,153.1 µs,0 s,0 s,0 s,16.8 ms,1.3 ms,0 s,0 s,0 s,0 s,16.5 ms,14.0 ms,710.2 µs,0 s,0 s,0 s,3.3 ms,2.2 ms
2024-01-02 14:25:05,1.5 ms,5.9 s,0 s,662.0 µs,234.4 µs,0 s,0 s,0 s,80.4 µs,0 s,817.8 µs,9.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,10.0 ms,0 s,0 s,5.9 ms,226.9 µs,0 s,9.6 ms,1.6 ms,0 s,24.1 ms,10.1 ms,13.4 ms,0 s,669.7 µs,152.2 µs,0 s,0 s,0 s,13.3 ms,2.1 ms,0 s,0 s,0 s,0 s,15.9 ms,14.2 ms,734.6 µs,0 s,0 s,0 s,3.4 ms,2.3 ms
2024-01-02 14:25:10,1.5 ms,5.8 s,0 s,635.5 µs,237.3 µs,0 s,0 s,0 s,0 s,0 s,792.4 µs,10.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,228.1 µs,0 s,0 s,0 s,0 s,0 s,10.1 ms,0 s,0 s,5.7 ms,225.2 µs,0 s,9.8 ms,1.6 ms,0 s,27.4 ms,10.0 ms,12.8 ms,0 s,657.1 µs,153.4 µs,0 s,0 s,0 s,14.8 ms,2.1 ms,0 s,0 s,0 s,0 s,16.4 ms,14.2 ms,718.4 µs,0 s,0 s,0 s,3.4 ms,2.2 ms
2024-01-02 14:25:15,1.5 ms,5.7 s,0 s,641.4 µs,230.6 µs,0 s,0 s,0 s,0 s,0 s,818.9 µs,10.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,229.3 µs,0 s,0 s,0 s,0 s,0 s,6.9 ms,0 s,0 s,9.0 ms,225.6 µs,0 s,10.3 ms,1.6 ms,0 s,20.3 ms,10.3 ms,12.9 ms,0 s,669.8 µs,820.3 µs,0 s,0 s,0 s,14.5 ms,4.1 ms,0 s,0 s,0 s,0 s,17.8 ms,11.6 ms,730.3 µs,0 s,0 s,0 s,3.4 ms,20.4 ms
2024-01-02 14:25:20,1.5 ms,5.5 s,0 s,634.1 µs,236.4 µs,0 s,0 s,0 s,0 s,0 s,826.9 µs,10.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.3 ms,0 s,0 s,0 s,0 s,0 s,5.5 ms,0 s,0 s,8.8 ms,229.2 µs,0 s,10.5 ms,1.7 ms,0 s,21.8 ms,9.9 ms,12.7 ms,0 s,653.0 µs,2.7 ms,0 s,0 s,0 s,16.6 ms,5.2 ms,0 s,0 s,0 s,0 s,17.7 ms,12.0 ms,705.5 µs,0 s,0 s,0 s,3.4 ms,21.2 ms
2024-01-02 14:25:25,1.5 ms,5.4 s,0 s,655.9 µs,229.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,10.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.3 ms,0 s,0 s,0 s,0 s,0 s,5.7 ms,0 s,0 s,9.0 ms,225.9 µs,0 s,10.3 ms,171.5 µs,0 s,17.5 ms,9.9 ms,1.6 ms,0 s,673.7 µs,2.6 ms,0 s,0 s,0 s,16.9 ms,5.2 ms,0 s,0 s,0 s,0 s,17.0 ms,11.2 ms,0 s,0 s,0 s,0 s,3.2 ms,21.0 ms
2024-01-02 14:25:30,1.5 ms,5.2 s,0 s,642.6 µs,232.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,4.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.1 ms,0 s,0 s,0 s,0 s,0 s,5.6 ms,0 s,0 s,5.4 ms,229.7 µs,0 s,10.5 ms,172.0 µs,0 s,21.2 ms,10.4 ms,306.8 µs,0 s,671.0 µs,2.6 ms,0 s,0 s,0 s,17.7 ms,5.2 ms,0 s,0 s,0 s,0 s,17.3 ms,11.1 ms,0 s,0 s,0 s,0 s,3.2 ms,21.4 ms
